300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
300.0,300.0,326.45316,396.4377,326.45316,396.4377,446.69922,456.778,446.69922,456.778,352.90686,492.87515
